8664,288, 518, 0
8799,10342, 455, 0
8924,27993, 500, 0
9053,16586, 524, 0
9182,7657, 524, 1
9315,6730, 241, 1
9465,34, 246, 0
9646,3957, 240, 0
9804,4190, 241, 0
9954,6065, 245, 1
10110,1864, 233, 0
10237,4763, 344, 1
10386,17624, 388, 1
10546,7633, 342, 0
10695,1134, 288, 1
10841,290, 290, 0
10990,8529, 341, 0
11099,4327, 775, 1
11166,48814, 702, 0
11238,12076, 778, 0
11502,26475, 866, 0
11485,21105, 887, 0
11470,35010, 526, 0
11457,14812, 795, 0
11445,7381, 843, 0
11441,16196, 577, 0
11465,77885, 1104, 0
